Cell line,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,CellLine
SK-MEL-1,8366.930085413733,-9481.560192251089,-2531.165558682532,-1607.654470965547,3005.6222688917396,2408.9095023250043,-1947.7092774453758,2100.3559819790808,-623.4033118941683,2003.4719801514536,Other
SK-MEL-24,-26860.82169104278,-1689.3287510655243,-10038.075790296412,-7158.008379309722,9516.51688733134,-450.7041132137474,1786.2574505640741,-539.517577493408,995.1232166084932,-3399.3850651774587,Other
SK-MEL-28,51839.86590725666,-9692.290658137083,-3306.6938400540275,-3432.377715009884,5321.993201778906,865.1603185647414,5761.157905432295,-2021.5498160772972,233.4454921992786,579.6101010238473,Other
SK-MEL-3,27574.278700191808,-807.2311265029695,-1336.4598346955468,-1363.7634947891074,2411.8979406041667,1616.1717565450358,1166.3630828274995,2005.4513647459285,-468.84545334110396,4489.172277015871,Other
SK-MEL-30,-23455.913786966943,341.933447709895,-566.5238367638811,1524.4999402800254,-2623.7763922263616,-1598.5023071797302,1032.2494599499764,-686.5475510026553,-610.2809390628149,1070.5266680619945,Other
SK-MEL-31,-17451.640762197094,2925.8053800696275,-8969.495328216077,-6962.250100572933,9402.980997553192,210.80845744043222,4763.168544299244,-132.41636800937582,432.7245130165624,245.84812020818404,Other
SK-MEL-5,30066.990634482063,-20182.5464692467,-1943.3891027226737,-746.1063210884655,1428.7640649564746,601.970296593917,9801.770791476401,6610.726211662764,964.7050287872336,-2327.1665207762103,Other
SK-MES-1,10010.394748376113,10546.988369172239,-6205.190425263172,-4757.6360142991325,5787.332633919984,-3280.2856676566053,16082.382260224684,-1475.5945820465213,812.5276314493358,-4380.701675947332,Other
SK-MM-2,-33053.58838926884,-6771.667110587283,83349.14087961821,-33463.42110708732,21775.177291131396,-8060.95909483987,-763.8882359221141,-2258.474056138312,1306.7359839615874,-3848.108634600294,Other
SK-N-AS,24755.753298779324,-17039.430472881326,-940.688204159467,206.13047382072236,-129.89301498162828,727.1515658996931,3883.197382291928,9167.413562561527,1004.9088942171173,-3153.4265523800864,Other
SK-N-BE(2),-3599.701097511008,-5657.040293019624,3232.916913503208,4244.946902836204,-6329.606107686298,-653.5788837570691,191.0024701470651,748.7436561483081,-788.3888860070341,3587.6039580400875,Other
SK-N-DZ,-33795.25673146313,1006.7510463192375,2645.427285018462,4405.753029532747,-7032.587229631347,-1604.0665254725466,3279.3941644401307,2127.8237810426112,-909.899650544566,6928.15663386538,Other
SK-N-FI,-10195.849732094159,5766.930088689656,-679.1767750991631,-140.37406231360438,757.5711988344192,1979.6208884792575,802.5847238224445,5412.5191969679445,-558.4481771481396,6101.469261025145,Other
SK-N-MC,-16901.16752950659,-582.4422605711959,2073.2754175741716,3325.6476884809977,-5209.909551358117,-298.8570888815762,731.8110468395323,5048.055804504659,85.89614234050065,86.84870241532448,Other
SK-N-SH,-7764.408975653444,-539.1510938941304,-4039.941513403137,-2403.1805038611137,2556.408348148764,-683.4521592215572,-797.3643046267987,474.72839196507704,490.75710880501174,715.0292638339898,Other
SK-NEP-1,-7022.820183852431,-3030.822334895048,781.044601819862,1735.8516167410505,-2137.1305428260334,2092.305061129297,-4117.625656007641,7551.450781964362,47.82418792921991,1150.6303272731132,Other
SK-OV-3,-18260.833695891426,-2890.69138423872,-9075.12589273398,-6296.43119648723,7901.760437401876,-663.725828511567,-1597.9859351431087,1495.3761848426082,242.54462300260158,-1081.8740559471316,Other
SK-PN-DW,-2989.6110929096762,625.7520634242055,851.7965525047126,1438.9614722466772,-1618.8486701034662,3002.3245587835354,-7009.315045315693,7205.54247362833,-30.103280894810883,-1457.4741918184543,Other
SK-RC-20,11139.572760613999,-5660.985879431958,-4560.501324176314,-3073.528541257816,4351.223880447361,-256.65446959121493,9239.150892347474,4240.522033573196,1349.991589064258,-5338.086591010214,Other
SK-UT-1,-26987.0800681431,3327.521832229811,-6956.052288672757,-4420.594127021659,5007.279265116125,-1042.1302651840433,1503.5457882254045,4422.353602758885,1176.5283155103773,-1552.0856731058068,Other
SKM-1,-4136.525636047019,422.97225567984987,6316.8063668479,6939.2132790565165,-10465.123927790999,-2157.338605593738,3776.777064400087,1372.0859087067975,322.71118833566305,-2157.081113112182,Other
SKNO-1,-2471.9668373600753,-13629.47488700618,3020.9398332075775,4260.563465501206,-6476.15065618197,-129.42945143001225,-2162.0932018446783,1875.2567095555098,-246.67000089383373,521.3772170283002,Other
SLR20,-7468.720868458855,-14283.051607305217,-881.9240645305284,951.4451604298897,-2005.2688061323313,-533.1245006776373,-2836.8908208555767,247.73592091674007,333.9215254559832,-2138.621543645251,Other
SJSA-1,-33361.61575108303,754.0533195765873,-9827.063855392127,-7180.872877602685,9003.551941733685,-487.8880730544779,1633.2931652221519,-956.7777411108414,614.9471583579725,632.5088719931454,Other
SLR21,15122.845858708024,6555.6640029770015,-1735.3673403196012,-1013.1783421051747,1258.0951053092629,-1856.117274283184,10991.63625972642,-1536.6624311905985,685.3340514084568,-8246.740926748658,Other
SIG-M5,-12492.877106682998,-998.3143727381866,4835.854672415042,5872.768464626129,-9970.638060308956,-3287.5484174755215,2623.0334624703746,-686.2971169486298,329.486393345478,-800.4998238161351,Other
SH-SY5Y,-38083.59015129322,4966.300543168984,1633.6330305669505,2924.9165033952213,-4408.492667691374,125.45564132298641,-2197.418278549627,1246.2924837941796,-1210.6219917840306,6292.711232126054,Other
RS-5,-3232.318894136463,-1887.2684291788978,-11472.473810318785,-9180.105419229307,12086.43025970551,-1692.7003820096531,-4532.751862440857,-14394.528837349695,-63.03542844054046,-3762.842223696491,Other
RS4;11,-49349.18377751414,4050.5119259436888,7684.307866056623,9766.902562729618,-16350.340387492659,-6177.717117450425,3613.968715514346,-3129.5756280500445,40.052590150982475,-1137.685792691245,Other
RT-112,4910.961020529115,-8494.728843167013,-2328.053590687332,-981.2136730095971,972.0212580134088,392.2590427456468,2220.591937788131,6416.004287764255,409.7708951135891,2565.497709023043,Other
RT-4,-19268.693332972718,3802.9950112739393,1199.0352971324999,2621.542793408023,-4128.482340821253,-952.9024940166876,127.02777403292224,2400.847447327648,-505.8368959845313,1308.3203700887314,Other
RVH-421,13975.213202374645,7243.788368769022,-131.1265839118559,215.81518204895448,127.76056502971802,23.571964063278884,1334.9859869809256,20.07976815009472,-0.28548666805555695,-1886.0082059328556,Other
Raji,-21329.40390252164,-3570.269935024245,11821.126233377232,2993.6023602037308,-7547.0286435008675,-2577.998845230667,-2029.1025885197346,-849.3776580211058,-243.47614815136382,-2330.253105846162,Other
Rh18,10691.107540345729,-10555.81711803099,-5852.512288520942,-4342.890986831296,5511.804197404367,-1526.4645596769979,1828.7425340896355,-9881.453741979074,-566.065974331909,3605.392803978911,Other
Rh30,-32047.338769013502,-95.53131619482238,-1436.824563393179,660.5506384245276,-1964.7119277564514,-898.6505627016124,-3454.441887385498,-1717.2994225311143,-998.3659095410089,2764.2364163326497,Other
Rh41,11624.549028864554,-16453.734445367572,1171.1831520248074,2287.1590229139424,-3301.3553083213988,717.3137546603298,-3996.2759428526992,1911.1222097399339,-593.054548685461,1474.7552418995915,Other
Ri-1,-18213.61687544384,-11497.248488532448,14632.58587835715,-4932.568993720442,2089.4847058019054,-215.31708099409374,-2623.067652963517,4967.5768638621685,-717.2630011743913,5904.881145000717,Other
S-117,-20488.330489106127,-1881.6683724499749,-12579.899279766178,-8803.392425480239,10823.099422741316,-3279.410340136395,978.3061498934012,-5068.532088163985,671.3488976297152,-8106.600179870151,Other
SALE,29304.816386121267,7354.189731796249,-25.949773993773523,-492.62886679002384,1334.1593375044351,955.3996322949777,7582.695822068024,6617.270276920651,449.8397851103907,4733.319413301894,Other
SBC-5,22496.99147153495,7859.235919840535,3455.7353610016808,3026.841686198191,-4362.48912264128,1455.93905182457,-3453.090659755206,13429.664712346352,2478.4453582928954,-9550.154773874774,Other
SCC-15,76743.01688373883,-1734.333876176145,-250.12972980187035,-1032.86681735908,2042.8121631695456,-1139.5629294098107,6514.933552129523,-5567.873795930793,-166.25811719064743,804.4998035391906,Other
SCC-25,126929.8684079992,5553.709789945437,3200.353173916918,10.082908461909001,343.353459860194,-2209.263294386737,10323.573098340212,-11877.12943021731,-1008.9585982769554,7384.103384882623,Other
SCC-4,36756.232562515026,-6995.807301803767,-531.1173205975458,-168.52027092914633,748.979848908725,1183.9139032306343,-6772.333618484745,1491.187144181635,76.92733185157186,-3527.1958029104626,Other
SCC-9,99286.65690450395,-7611.132530454081,-665.9902762969905,-2283.6534468591535,4752.327218922151,1050.335594268403,2954.1676495220345,-6321.833192529665,-305.86079538557345,-1139.6068534122887,Other
SCLC-21H,-30159.934719308694,2037.6137191999073,2461.343144704908,3869.743732719404,-5809.9445526136615,-129.08983404047294,-1833.9471751868816,2715.741279503381,-789.2629785518557,2691.8328454367083,Other
SCaBER,114197.58754678095,-5914.646585337358,2442.7107275280196,-136.3719055564253,1339.139757344686,1219.5042133245895,-11639.563642073896,-11975.762810717042,-1310.3615958666903,-2555.646223992876,Other
SEM,-34478.21612066132,-5384.802012655229,4708.6550458026395,6679.600556171061,-10946.124318029048,-2641.522669170477,-2141.665118874916,-84.5262949627667,-15.31292317495789,-1646.5269550886298,Other
SET-2,-6.42594905769578,4407.562497174398,-1017.3864451746581,-495.33318273063696,700.7020202734321,899.418937423823,3295.6489167659574,3659.5152739063524,-694.3906125154673,6921.312414269887,Other
SF126,-30668.99878754013,202.00146733322936,-6389.721638643205,-3780.279213389456,4201.686856839724,-1030.372779699653,1813.266185465966,2124.858272764872,792.9659293618546,-2768.106079798436,Other
SF172,28282.433271870046,-24212.921542801483,-3504.0408011072004,-1750.3047253348475,2178.664371628177,555.8763433397246,-2759.6956165231522,3734.0574052621823,280.7802641211745,-1552.3648690553161,Other
SF268,-31697.581969986513,575.1707571163892,-7913.172717973823,-5150.112250975311,5652.26096066396,-1828.8236203019158,2853.215060983338,185.61520747619795,763.018064693295,-741.415798066375,Other
SF295,-10878.37447335449,-11603.735878142568,-7213.264241962399,-4735.827159007799,5923.67365439669,-244.52573643383508,2475.6405038783723,830.4664134546824,608.7289453044992,-377.8073538221491,Other
SF539,12786.494660023709,-627.9441344125406,-6335.953084017571,-5611.210116255523,7932.206311962187,563.3498647759018,8012.968231169205,-1439.707954703108,344.2358459321551,-887.2403281948511,Other
SF767,27606.253337892213,-10943.9445821793,691.7067634097491,1250.6485615022568,-1907.0861808432117,284.60719097292446,4519.471216721879,4598.431846706311,136.09547877899993,2621.6955514661618,Other
SH-10-TC,-7463.385228936351,-11374.771966747225,-5112.912989570845,-2855.4217731393983,3209.575235609974,-1056.4516276361126,3309.7849435427183,-333.0885169036249,330.24368451082626,914.3253994182031,Other
SH-4,5809.000483187005,-4085.232894622778,-3400.9703832118753,-2040.0716426812132,3137.1020053439447,396.638459924796,7330.4262320919415,6734.450018775535,862.7802470131516,-911.3131506936166,Other
SHP-77,3026.717419713202,-3845.746108799171,-23.347040294674798,543.3742619754909,-526.2551237207841,1795.2707402039532,2351.1597029353125,9437.001478626675,765.9100559827472,-129.46663238905202,Other
ST486,-16389.96009026676,-4460.77590719527,6849.338954419001,368.85732859973905,-1845.230985065603,2360.583437101567,-2251.587666183014,6130.458193662504,-12.083188264147665,3159.646646617832,Other
SLR23,53957.18072537426,-17648.08542632819,-2492.1035846780014,-2237.2621604936926,3593.9077705138434,1321.687969315276,-6807.791511050627,-4995.258505167918,-532.6636568627414,-2899.8190038349276,Other
SLR25,2790.265528737653,-5343.885233996929,-4911.356724739066,-3083.6655747776717,3948.305392584304,-399.88946125720236,7034.461704860592,4633.92361621978,1210.6249215415598,-3880.5997390150856,Other
SNU-449,21350.21064562846,4294.498894159812,-3881.527206348142,-3384.3454611873613,3487.222794314787,-2005.2848378993574,5754.4897452138875,-2423.4239383634113,700.8692588143414,4042.4106590273673,Other
SNU-46,-28854.409253998594,2521.180151432614,-1212.3094042579544,894.3083707601876,-2357.467739651166,-1321.4575295849252,-1593.2223387687409,2816.6299416239176,404.6227451879196,-1747.900444006051,Other
SNU-466,-4915.03893289598,-1757.0634932122257,-11300.9958520775,-8678.939177104188,11411.390434596953,-1676.655508356442,8563.55154718057,-3430.62482371687,836.1766042220389,-1955.9920833519334,Other
SNU-475,18.743316318725117,-3665.80535915689,-8075.0690470196405,-6667.5140759145215,8708.01128696637,496.505602423647,1499.2862167615226,-6088.363643967525,-1715.864313181932,2998.6437127547856,Other
SNU-478,-12202.99401922682,20925.381537279216,165.1378764610079,839.0649246839321,-1827.2988367769144,-1020.9378009609433,2487.560931182739,6242.774398062333,211.3207344729437,1361.857910148269,Other
SNU-489,-4845.279497022431,-8305.986448910508,-7546.471914688716,-5404.869323310712,6579.59445612679,-1475.7209409676304,1174.400612558219,-7716.876366501561,96.25882456725034,-1872.8778994781976,Other
SNU-5,6514.266406932869,-2312.685471499419,-2937.736594630502,-1793.0294163207986,1780.6131386465547,-80.52700815320784,-2129.421716324034,1718.2672638535873,-243.08539585266888,2706.741517411127,Other
SNU-503,-26348.92299754399,-2849.0660386010713,4041.3754074137146,5899.013732098515,-9300.564615187035,-2347.0518660122093,-1972.3993968379596,-1480.775143270449,-1071.8572619345807,-1586.72416782087,Other
SNU-520,-22447.9432826441,-6246.0576400084,135.0856697967019,2101.2968368024704,-3340.208933517747,-711.4231131836111,1001.8330960258237,2462.6598947194207,-94.7792123429721,-531.4746061084318,Other
SNU-601,9160.941354095403,-5185.869867869709,-2091.117113738635,-817.2860365369589,1076.325829960134,-243.73900829717073,3364.9964580566143,1140.2898967332167,-21.24717339374167,209.71001084948193,Other
SNU-61,38525.43605774294,12472.737141944415,3503.2768935309136,3109.189313343974,-5245.783258742632,-3688.5918381097204,18939.129905049485,4460.052344946512,749.9208153673942,1531.6348278868684,Other
SNU-620,-14669.675207288059,23239.953196300372,3195.1260538081774,3391.0996679833097,-5639.1016534516075,-2105.0828385012055,1046.5013389118863,-1413.7889987609922,-1186.2666726737687,8679.325785343693,Other
SNU-626,42102.89143496815,16963.9173948344,-785.5708360111439,-2233.63909771716,3439.713374447784,29.45925193297801,12187.403610902522,-1959.2823145840264,-667.5911774908848,9832.56896251711,Other
SNU-668,9198.325920513165,-10260.598049323387,-1335.6040637703034,45.41035053442757,-1121.9594877572192,-2039.2034422883514,1897.05637834193,-3939.517012189213,110.7315792877609,765.051765226887,Other
SNU-685,17452.815978360715,-3535.4210363394022,1816.5702249960646,2550.793160298468,-4463.111150233124,-2556.732171504332,-3914.012057467383,-7282.158272507078,166.25778945104315,-4833.181087030139,Other
SNU-719,6097.279799378766,1476.623605688382,809.4149260696751,2036.5884044158101,-3275.820663215977,-2652.621059636655,1730.416530018508,-3891.772954905652,-427.36070742337984,-2836.779322766656,Other
SNU-738,-18972.728363612146,3554.131725484282,-6646.099024473777,-4057.439830967493,4027.7619552513897,-3366.7701835358225,2741.6425728857466,-3461.02038559828,65.12768303601383,3589.2876985281114,Other
SNU-761,38885.94776801667,25201.932671343697,1000.8803111600824,-18.400270940948797,-196.23703876562436,-2915.1974109844723,-2246.8250081419806,-13822.355358661067,-863.1917561784477,-1746.0896623093008,Other
SNU-8,58454.44903173223,-10876.359826551341,-1336.2634082842806,-1244.5521319648337,1584.6240280079826,-1921.0210849149082,2118.5935146339057,-10289.2313395768,-825.2741633178917,1488.7696012515908,Other
